ICD10-J96;    Respiratorische Insuffizienz, ao. n. klass.;185;e;247;e;196;e;188;e;153;e;77;e;226;e;242;e;251;e;311;e;476;e;519;e;919;e;1798;e;2651;e;2993;e;2914;e;2162;e;1924;e;1167;e;328;e;87;e;20014;e;120;e;167;e;140;e;150;e;106;e;44;e;111;e;134;e;135;e;191;e;270;e;365;e;601;e;1275;e;2063;e;2461;e;2751;e;2130;e;2143;e;1538;e;604;e;225;e;17724;e;305;e;414;e;336;e;338;e;259;e;121;e;337;e;376;e;386;e;502;e;746;e;884;e;1520;e;3073;e;4714;e;5454;e;5665;e;4292;e;4067;e;2705;e;932;e;312;e;37738;e
ICD10-J98;    Sonstige Krankheiten der Atemwege;263;e;240;e;101;e;53;e;48;e;48;e;124;e;127;e;136;e;178;e;239;e;270;e;395;e;658;e;900;e;892;e;852;e;746;e;820;e;490;e;145;e;36;e;7761;e;187;e;189;e;94;e;55;e;34;e;28;e;91;e;85;e;94;e;155;e;186;e;209;e;314;e;531;e;689;e;705;e;796;e;657;e;708;e;558;e;202;e;74;e;6641;e;450;e;429;e;195;e;108;e;82;e;76;e;215;e;212;e;230;e;333;e;425;e;479;e;709;e;1189;e;1589;e;1597;e;1648;e;1403;e;1528;e;1048;e;347;e;110;e;14402;e
ICD10-J99;    Krankheiten der Atemwege bei ao. klass. Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-K00-K93;Krankheiten des Verdauungssystems;5692;e;7598;e;10244;e;11539;e;8391;e;6224;e;20284;e;26808;e;34996;e;44166;e;49279;e;51318;e;65076;e;91484;e;103053;e;93164;e;90475;e;72617;e;78261;e;52647;e;14519;e;2717;e;940552;e;2443;e;4866;e;7633;e;10148;e;10479;e;7092;e;20798;e;24715;e;30750;e;37159;e;39687;e;40500;e;49940;e;68035;e;75485;e;73083;e;76539;e;66930;e;85860;e;71461;e;26203;e;7129;e;836935;e;8135;e;12464;e;17877;e;21687;e;18870;e;13316;e;41082;e;51523;e;65746;e;81325;e;88966;e;91818;e;115016;e;159519;e;178538;e;166247;e;167014;e;139547;e;164121;e;124108;e;40722;e;9846;e;1777487;e
ICD10-K00-K14;  Kh. d. Mundhöhle, d. Speicheldrüsen u.d. Kiefer;146;e;1047;e;1831;e;835;e;647;e;647;e;2005;e;1768;e;1688;e;1749;e;1655;e;1518;e;1848;e;2550;e;2914;e;2473;e;2225;e;1756;e;1832;e;1158;e;243;e;51;e;32586;e;88;e;843;e;1301;e;686;e;672;e;747;e;1923;e;1709;e;1617;e;1605;e;1461;e;1443;e;1704;e;2245;e;2499;e;2301;e;2226;e;1923;e;2369;e;1789;e;637;e;178;e;31966;e;234;e;1890;e;3132;e;1521;e;1319;e;1394;e;3928;e;3477;e;3305;e;3354;e;3116;e;2961;e;3552;e;4795;e;5413;e;4774;e;4451;e;3679;e;4201;e;2947;e;880;e;229;e;64552;e
ICD10-K00;    Störungen d. Zahnentwicklung u.d. Zahndurchbruchs;3;e;7;e;30;e;21;e;6;e;5;e;6;e;7;e;5;e;2;e;1;e;1;e;1;e;3;e;1;e;-;;3;e;-;;-;;-;;-;;-;;102;e;5;e;7;e;11;e;20;e;8;e;3;e;12;e;10;e;2;e;2;e;-;;2;e;-;;-;;2;e;1;e;1;e;1;e;-;;-;;-;;-;;87;e;8;e;14;e;41;e;41;e;14;e;8;e;18;e;17;e;7;e;4;e;1;e;3;e;1;e;3;e;3;e;1;e;4;e;1;e;-;;-;;-;;-;;189;e
ICD10-K01;    Retinierte und impaktierte Zähne;-;;2;e;11;e;47;e;77;e;48;e;60;e;36;e;30;e;27;e;23;e;26;e;22;e;27;e;29;e;26;e;15;e;14;e;8;e;5;e;1;e;1;e;535;e;-;;-;;9;e;48;e;85;e;54;e;83;e;41;e;27;e;20;e;19;e;9;e;21;e;12;e;25;e;7;e;10;e;8;e;15;e;9;e;2;e;-;;504;e;-;;2;e;20;e;95;e;162;e;102;e;143;e;77;e;57;e;47;e;42;e;35;e;43;e;39;e;54;e;33;e;25;e;22;e;23;e;14;e;3;e;1;e;1039;e
ICD10-K02;    Zahnkaries;-;;227;e;496;e;122;e;32;e;13;e;61;e;46;e;45;e;70;e;95;e;68;e;91;e;160;e;206;e;160;e;159;e;157;e;185;e;133;e;25;e;4;e;2555;e;-;;175;e;393;e;89;e;34;e;15;e;48;e;32;e;42;e;50;e;57;e;50;e;68;e;118;e;134;e;126;e;145;e;152;e;204;e;185;e;52;e;9;e;2178;e;-;;402;e;889;e;211;e;66;e;28;e;109;e;78;e;87;e;120;e;152;e;118;e;159;e;278;e;340;e;286;e;304;e;309;e;389;e;318;e;77;e;13;e;4733;e
ICD10-K03;    Sonstige Krankheiten der Zahnhartsubstanzen;-;;1;e;5;e;2;e;3;e;4;e;1;e;5;e;-;;3;e;2;e;1;e;-;;2;e;1;e;4;e;4;e;1;e;1;e;1;e;2;e;-;;43;e;-;;1;e;3;e;2;e;-;;-;;1;e;-;;1;e;1;e;1;e;2;e;-;;3;e;4;e;1;e;1;e;1;e;1;e;1;e;-;;1;e;25;e;-;;2;e;8;e;4;e;3;e;4;e;2;e;5;e;1;e;4;e;3;e;3;e;-;;5;e;5;e;5;e;5;e;2;e;2;e;2;e;2;e;1;e;68;e
ICD10-K04;    Krankheiten der Pulpa und des periapikalen Gewebes;-;;128;e;231;e;60;e;26;e;15;e;55;e;88;e;89;e;118;e;122;e;117;e;150;e;215;e;249;e;196;e;205;e;178;e;213;e;140;e;28;e;7;e;2630;e;-;;101;e;179;e;37;e;21;e;14;e;41;e;45;e;74;e;71;e;89;e;127;e;128;e;124;e;144;e;143;e;159;e;174;e;213;e;169;e;50;e;25;e;2128;e;-;;229;e;410;e;97;e;47;e;29;e;96;e;133;e;163;e;189;e;211;e;244;e;278;e;339;e;393;e;339;e;364;e;352;e;426;e;309;e;78;e;32;e;4758;e
ICD10-K05;    Gingivitis und Krankheiten des Parodonts;-;;14;e;14;e;8;e;12;e;1;e;12;e;9;e;9;e;8;e;16;e;15;e;19;e;29;e;24;e;28;e;23;e;23;e;19;e;11;e;5;e;-;;299;e;1;e;23;e;5;e;6;e;5;e;9;e;10;e;8;e;8;e;10;e;10;e;12;e;9;e;25;e;29;e;34;e;30;e;16;e;33;e;29;e;7;e;-;;319;e;1;e;37;e;19;e;14;e;17;e;10;e;22;e;17;e;17;e;18;e;26;e;27;e;28;e;54;e;53;e;62;e;53;e;39;e;52;e;40;e;12;e;-;;618;e
ICD10-K06;    Sonst. Kh. d. Gingiva u.d. zahnlosen Alveoarkammes;-;;8;e;5;e;7;e;3;e;3;e;3;e;5;e;3;e;3;e;4;e;3;e;6;e;7;e;10;e;19;e;16;e;20;e;27;e;23;e;5;e;1;e;181;e;2;e;5;e;6;e;2;e;2;e;1;e;1;e;5;e;2;e;2;e;4;e;7;e;8;e;7;e;7;e;11;e;9;e;19;e;16;e;13;e;6;e;2;e;137;e;2;e;13;e;11;e;9;e;5;e;4;e;4;e;10;e;5;e;5;e;8;e;10;e;14;e;14;e;17;e;30;e;25;e;39;e;43;e;36;e;11;e;3;e;318;e
ICD10-K07;    Dentofaziale Anomalien;16;e;8;e;12;e;91;e;199;e;399;e;1113;e;727;e;560;e;386;e;217;e;134;e;101;e;92;e;47;e;41;e;33;e;18;e;16;e;10;e;-;;-;;4220;e;5;e;11;e;14;e;84;e;245;e;434;e;1057;e;906;e;749;e;546;e;324;e;244;e;147;e;124;e;81;e;41;e;29;e;17;e;20;e;14;e;1;e;1;e;5094;e;21;e;19;e;26;e;175;e;444;e;833;e;2170;e;1633;e;1309;e;932;e;541;e;378;e;248;e;216;e;128;e;82;e;62;e;35;e;36;e;24;e;1;e;1;e;9314;e
ICD10-K08;    Sonst. Kh. der Zähne und des Zahnhalteapparates;-;;93;e;162;e;70;e;36;e;15;e;48;e;57;e;72;e;83;e;93;e;87;e;144;e;251;e;292;e;293;e;270;e;249;e;257;e;216;e;41;e;11;e;2840;e;1;e;56;e;108;e;55;e;35;e;20;e;55;e;48;e;48;e;62;e;68;e;84;e;93;e;167;e;196;e;220;e;225;e;211;e;335;e;270;e;102;e;25;e;2484;e;1;e;149;e;270;e;125;e;71;e;35;e;103;e;105;e;120;e;145;e;161;e;171;e;237;e;418;e;488;e;513;e;495;e;460;e;592;e;486;e;143;e;36;e;5324;e
ICD10-K09;    Zysten der Mundregion, ao. nicht klassifizert;5;e;4;e;22;e;59;e;51;e;12;e;33;e;40;e;45;e;71;e;68;e;56;e;87;e;97;e;115;e;70;e;59;e;33;e;28;e;6;e;-;;-;;961;e;4;e;2;e;6;e;55;e;26;e;14;e;29;e;25;e;23;e;34;e;29;e;28;e;33;e;61;e;51;e;38;e;33;e;20;e;12;e;6;e;-;;1;e;530;e;9;e;6;e;28;e;114;e;77;e;26;e;62;e;65;e;68;e;105;e;97;e;84;e;120;e;158;e;166;e;108;e;92;e;53;e;40;e;12;e;-;;1;e;1491;e
ICD10-K10;    Sonstige Krankheiten der Kiefer;5;e;80;e;185;e;56;e;34;e;15;e;84;e;100;e;107;e;130;e;151;e;183;e;257;e;418;e;550;e;513;e;544;e;426;e;439;e;188;e;27;e;4;e;4496;e;3;e;45;e;107;e;56;e;34;e;27;e;89;e;77;e;102;e;129;e;151;e;177;e;296;e;403;e;511;e;573;e;640;e;530;e;631;e;347;e;88;e;17;e;5033;e;8;e;125;e;292;e;112;e;68;e;42;e;173;e;177;e;209;e;259;e;302;e;360;e;553;e;821;e;1061;e;1086;e;1184;e;956;e;1070;e;535;e;115;e;21;e;9529;e
ICD10-K11;    Krankheiten der Speicheldrüsen;38;e;131;e;197;e;101;e;57;e;23;e;98;e;124;e;193;e;270;e;287;e;282;e;334;e;439;e;421;e;370;e;298;e;223;e;226;e;175;e;50;e;12;e;4349;e;22;e;100;e;141;e;81;e;50;e;37;e;120;e;148;e;160;e;242;e;277;e;248;e;345;e;478;e;502;e;418;e;387;e;301;e;349;e;358;e;191;e;66;e;5021;e;60;e;231;e;338;e;182;e;107;e;60;e;218;e;272;e;353;e;512;e;564;e;530;e;679;e;917;e;923;e;788;e;685;e;524;e;575;e;533;e;241;e;78;e;9370;e
ICD10-K12;    Stomatitis und verwandte Krankheiten;65;e;318;e;434;e;160;e;94;e;83;e;388;e;458;e;460;e;457;e;440;e;371;e;435;e;470;e;543;e;391;e;316;e;232;e;270;e;162;e;41;e;6;e;6594;e;41;e;293;e;300;e;123;e;112;e;106;e;335;e;307;e;319;e;325;e;308;e;306;e;325;e;392;e;420;e;324;e;302;e;299;e;368;e;300;e;103;e;26;e;5734;e;106;e;611;e;734;e;283;e;206;e;189;e;723;e;765;e;779;e;782;e;748;e;677;e;760;e;862;e;963;e;715;e;618;e;531;e;638;e;462;e;144;e;32;e;12328;e
ICD10-K13;    Sonstige Krankheiten der Lippe und der Mundschleim;9;e;16;e;17;e;25;e;14;e;7;e;20;e;23;e;25;e;41;e;42;e;48;e;65;e;108;e;140;e;121;e;102;e;60;e;64;e;39;e;13;e;5;e;1004;e;3;e;19;e;8;e;21;e;10;e;7;e;15;e;15;e;12;e;22;e;25;e;29;e;51;e;71;e;99;e;86;e;66;e;51;e;60;e;37;e;14;e;-;;721;e;12;e;35;e;25;e;46;e;24;e;14;e;35;e;38;e;37;e;63;e;67;e;77;e;116;e;179;e;239;e;207;e;168;e;111;e;124;e;76;e;27;e;5;e;1725;e
ICD10-K14;    Krankheiten der Zunge;5;e;10;e;10;e;6;e;3;e;4;e;23;e;43;e;45;e;80;e;94;e;126;e;136;e;232;e;286;e;241;e;178;e;122;e;79;e;49;e;5;e;-;;1777;e;1;e;5;e;11;e;7;e;5;e;6;e;27;e;42;e;48;e;89;e;99;e;118;e;180;e;260;e;294;e;278;e;189;e;123;e;112;e;51;e;21;e;5;e;1971;e;6;e;15;e;21;e;13;e;8;e;10;e;50;e;85;e;93;e;169;e;193;e;244;e;316;e;492;e;580;e;519;e;367;e;245;e;191;e;100;e;26;e;5;e;3748;e
ICD10-K20-K31;  Kh. des Ösophagus, des Magens und des Duodenums;453;e;524;e;726;e;1129;e;1019;e;743;e;2821;e;3941;e;4865;e;5739;e;6135;e;6112;e;7560;e;10905;e;13300;e;13489;e;13612;e;11901;e;14296;e;10254;e;2936;e;542;e;133002;e;478;e;368;e;545;e;1382;e;1774;e;1042;e;2872;e;3235;e;3938;e;4816;e;5422;e;6027;e;7127;e;9807;e;11707;e;12271;e;14045;e;13455;e;18874;e;15807;e;5253;e;1179;e;141424;e;931;e;892;e;1271;e;2511;e;2793;e;1785;e;5693;e;7176;e;8803;e;10555;e;11557;e;12139;e;14687;e;20712;e;25007;e;25760;e;27657;e;25356;e;33170;e;26061;e;8189;e;1721;e;274426;e
ICD10-K20;    Ösophagitis;6;e;67;e;98;e;116;e;65;e;11;e;46;e;49;e;79;e;73;e;77;e;48;e;69;e;111;e;107;e;122;e;85;e;82;e;101;e;57;e;13;e;2;e;1484;e;3;e;34;e;40;e;37;e;25;e;4;e;23;e;25;e;32;e;34;e;38;e;47;e;38;e;63;e;78;e;73;e;76;e;66;e;91;e;68;e;22;e;3;e;920;e;9;e;101;e;138;e;153;e;90;e;15;e;69;e;74;e;111;e;107;e;115;e;95;e;107;e;174;e;185;e;195;e;161;e;148;e;192;e;125;e;35;e;5;e;2404;e
ICD10-K21;    Gastroösophageale Refluxkrankheit;372;e;162;e;198;e;250;e;150;e;98;e;467;e;686;e;858;e;1078;e;1160;e;1125;e;1374;e;1857;e;1983;e;1791;e;1569;e;1406;e;1677;e;1309;e;392;e;81;e;20043;e;380;e;107;e;160;e;219;e;197;e;95;e;293;e;400;e;607;e;761;e;861;e;1013;e;1181;e;1719;e;1902;e;1785;e;1890;e;1669;e;2360;e;2055;e;810;e;189;e;20653;e;752;e;269;e;358;e;469;e;347;e;193;e;760;e;1086;e;1465;e;1839;e;2021;e;2138;e;2555;e;3576;e;3885;e;3576;e;3459;e;3075;e;4037;e;3364;e;1202;e;270;e;40696;e
ICD10-K22;    Sonstige Krankheiten des Ösophagus;39;e;185;e;121;e;84;e;71;e;93;e;271;e;377;e;507;e;629;e;728;e;820;e;1117;e;1942;e;2715;e;2956;e;3075;e;2581;e;2692;e;1589;e;459;e;92;e;23143;e;64;e;138;e;60;e;64;e;44;e;40;e;157;e;167;e;218;e;274;e;333;e;417;e;577;e;976;e;1389;e;1575;e;1877;e;1791;e;2425;e;1976;e;671;e;211;e;15444;e;103;e;323;e;181;e;148;e;115;e;133;e;428;e;544;e;725;e;903;e;1061;e;1237;e;1694;e;2918;e;4104;e;4531;e;4952;e;4372;e;5117;e;3565;e;1130;e;303;e;38587;e
ICD10-K23;    Krankheiten des Ösophagus bei ao. klass. Kh.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;
ICD10-K25;    Ulcus ventriculi;-;;18;e;10;e;13;e;31;e;50;e;168;e;266;e;359;e;518;e;622;e;709;e;872;e;1349;e;1552;e;1643;e;1726;e;1487;e;1965;e;1548;e;445;e;82;e;15433;e;1;e;6;e;5;e;15;e;30;e;26;e;113;e;130;e;219;e;266;e;392;e;433;e;596;e;871;e;1208;e;1362;e;1715;e;1891;e;2909;e;2676;e;985;e;215;e;16064;e;1;e;24;e;15;e;28;e;61;e;76;e;281;e;396;e;578;e;784;e;1014;e;1142;e;1468;e;2220;e;2760;e;3005;e;3441;e;3378;e;4874;e;4224;e;1430;e;297;e;31497;e
ICD10-K26;    Ulcus duodeni;1;e;8;e;11;e;29;e;46;e;50;e;238;e;358;e;467;e;552;e;617;e;646;e;732;e;1155;e;1578;e;1613;e;1650;e;1528;e;2123;e;1740;e;603;e;109;e;15854;e;2;e;-;;7;e;7;e;11;e;15;e;47;e;71;e;83;e;172;e;184;e;250;e;294;e;441;e;589;e;708;e;891;e;908;e;1631;e;1640;e;680;e;204;e;8835;e;3;e;8;e;18;e;36;e;57;e;65;e;285;e;429;e;550;e;724;e;801;e;896;e;1026;e;1596;e;2167;e;2321;e;2541;e;2436;e;3754;e;3380;e;1283;e;313;e;24689;e
ICD10-K27;    Ulcus pepticum, Lokalisation nicht näher bezeichn.;-;;-;;-;;-;;-;;-;;-;;3;e;2;e;3;e;3;e;8;e;7;e;13;e;8;e;11;e;10;e;11;e;10;e;12;e;3;e;1;e;105;e;-;;-;;-;;1;e;1;e;-;;3;e;-;;3;e;4;e;7;e;7;e;4;e;7;e;11;e;6;e;9;e;15;e;12;e;11;e;6;e;1;e;108;e;-;;-;;-;;1;e;1;e;-;;3;e;3;e;5;e;7;e;10;e;15;e;11;e;20;e;19;e;17;e;19;e;26;e;22;e;23;e;9;e;2;e;213;e
ICD10-K28;    Ulcus pepticum jejuni;1;e;1;e;3;e;1;e;1;e;2;e;5;e;10;e;24;e;45;e;50;e;49;e;105;e;112;e;135;e;128;e;128;e;94;e;126;e;82;e;16;e;4;e;1122;e;-;;-;;-;;4;e;1;e;-;;18;e;40;e;113;e;125;e;142;e;145;e;142;e;156;e;114;e;100;e;73;e;76;e;91;e;64;e;13;e;2;e;1419;e;1;e;1;e;3;e;5;e;2;e;2;e;23;e;50;e;137;e;170;e;192;e;194;e;247;e;268;e;249;e;228;e;201;e;170;e;217;e;146;e;29;e;6;e;2541;e
ICD10-K29;    Gastritis und Duodenitis;11;e;63;e;262;e;590;e;615;e;409;e;1543;e;2079;e;2419;e;2652;e;2679;e;2460;e;2872;e;3656;e;4147;e;3937;e;3898;e;3331;e;4030;e;2815;e;726;e;120;e;45314;e;11;e;64;e;235;e;956;e;1380;e;809;e;2025;e;2197;e;2464;e;2947;e;3170;e;3346;e;3838;e;4899;e;5398;e;5377;e;6028;e;5673;e;7584;e;6032;e;1680;e;305;e;66418;e;22;e;127;e;497;e;1546;e;1995;e;1218;e;3568;e;4276;e;4883;e;5599;e;5849;e;5806;e;6710;e;8555;e;9545;e;9314;e;9926;e;9004;e;11614;e;8847;e;2406;e;425;e;111732;e
ICD10-K30;    Funktionelle Dyspepsie;1;e;1;e;10;e;22;e;15;e;4;e;12;e;15;e;24;e;19;e;11;e;14;e;27;e;25;e;23;e;27;e;17;e;17;e;10;e;8;e;1;e;-;;303;e;1;e;2;e;13;e;43;e;42;e;14;e;36;e;27;e;27;e;25;e;29;e;38;e;33;e;53;e;68;e;61;e;50;e;61;e;40;e;34;e;5;e;-;;702;e;2;e;3;e;23;e;65;e;57;e;18;e;48;e;42;e;51;e;44;e;40;e;52;e;60;e;78;e;91;e;88;e;67;e;78;e;50;e;42;e;6;e;-;;1005;e
ICD10-K31;    Sonstige Krankheiten des Magens und des Duodenums;22;e;19;e;13;e;24;e;25;e;26;e;71;e;98;e;126;e;170;e;188;e;233;e;385;e;685;e;1052;e;1261;e;1454;e;1364;e;1562;e;1094;e;278;e;51;e;10201;e;16;e;17;e;25;e;36;e;43;e;39;e;157;e;178;e;172;e;208;e;266;e;331;e;424;e;622;e;950;e;1224;e;1436;e;1305;e;1731;e;1251;e;381;e;49;e;10861;e;38;e;36;e;38;e;60;e;68;e;65;e;228;e;276;e;298;e;378;e;454;e;564;e;809;e;1307;e;2002;e;2485;e;2890;e;2669;e;3293;e;2345;e;659;e;100;e;21062;e
ICD10-K35-K38;  Krankheiten der Appendix;6;e;421;e;2499;e;4512;e;2642;e;2053;e;4700;e;4598;e;4465;e;4310;e;3488;e;2731;e;2618;e;3009;e;2658;e;1921;e;1483;e;946;e;734;e;392;e;98;e;16;e;50300;e;3;e;363;e;1714;e;3130;e;2898;e;2262;e;5028;e;3992;e;3742;e;3393;e;2828;e;2418;e;2668;e;3142;e;2721;e;1957;e;1379;e;902;e;784;e;477;e;131;e;35;e;45967;e;9;e;784;e;4213;e;7642;e;5540;e;4315;e;9728;e;8590;e;8207;e;7703;e;6316;e;5149;e;5286;e;6151;e;5379;e;3878;e;2862;e;1848;e;1518;e;869;e;229;e;51;e;96267;e
ICD10-K35;    Akute Appendizitis;6;e;404;e;2411;e;4314;e;2521;e;1933;e;4467;e;4374;e;4276;e;4112;e;3335;e;2603;e;2507;e;2878;e;2551;e;1852;e;1436;e;912;e;712;e;379;e;95;e;16;e;48094;e;3;e;348;e;1618;e;2859;e;2549;e;1977;e;4434;e;3582;e;3361;e;3106;e;2592;e;2248;e;2496;e;2978;e;2609;e;1870;e;1318;e;869;e;760;e;458;e;124;e;33;e;42192;e;9;e;752;e;4029;e;7173;e;5070;e;3910;e;8901;e;7956;e;7637;e;7218;e;5927;e;4851;e;5003;e;5856;e;5160;e;3722;e;2754;e;1781;e;1472;e;837;e;219;e;49;e;90286;e
ICD10-K36;    Sonstige Appendizitis;-;;6;e;49;e;120;e;88;e;92;e;181;e;160;e;142;e;157;e;113;e;99;e;81;e;83;e;74;e;54;e;29;e;21;e;16;e;7;e;2;e;-;;1574;e;-;;9;e;58;e;182;e;273;e;233;e;481;e;326;e;283;e;216;e;173;e;128;e;121;e;124;e;72;e;62;e;43;e;19;e;17;e;10;e;2;e;2;e;2834;e;-;;15;e;107;e;302;e;361;e;325;e;662;e;486;e;425;e;373;e;286;e;227;e;202;e;207;e;146;e;116;e;72;e;40;e;33;e;17;e;4;e;2;e;4408;e
ICD10-K37;    Nicht näher bezeichnete Appendizitis;-;;8;e;23;e;40;e;18;e;17;e;32;e;33;e;28;e;24;e;20;e;16;e;11;e;22;e;16;e;6;e;6;e;5;e;1;e;4;e;1;e;-;;331;e;-;;4;e;25;e;43;e;40;e;26;e;67;e;40;e;37;e;31;e;22;e;17;e;20;e;17;e;14;e;6;e;7;e;6;e;3;e;3;e;3;e;-;;431;e;-;;12;e;48;e;83;e;58;e;43;e;99;e;73;e;65;e;55;e;42;e;33;e;31;e;39;e;30;e;12;e;13;e;11;e;4;e;7;e;4;e;-;;762;e
ICD10-K38;    Sonstige Krankheiten der Appendix;-;;3;e;16;e;38;e;15;e;11;e;20;e;31;e;19;e;17;e;20;e;13;e;19;e;26;e;17;e;9;e;12;e;8;e;5;e;2;e;-;;-;;301;e;-;;2;e;13;e;46;e;36;e;26;e;46;e;44;e;61;e;40;e;41;e;25;e;31;e;23;e;26;e;19;e;11;e;8;e;4;e;6;e;2;e;-;;510;e;-;;5;e;29;e;84;e;51;e;37;e;66;e;75;e;80;e;57;e;61;e;38;e;50;e;49;e;43;e;28;e;23;e;16;e;9;e;8;e;2;e;-;;811;e
ICD10-K40-K46;  Hernien;3002;e;2702;e;1532;e;383;e;390;e;529;e;2356;e;3834;e;5936;e;8874;e;10932;e;12716;e;17540;e;25827;e;29118;e;24668;e;23596;e;17932;e;16099;e;8323;e;1613;e;231;e;218133;e;698;e;928;e;992;e;174;e;123;e;109;e;548;e;1128;e;2594;e;4054;e;4282;e;4099;e;4729;e;6505;e;7589;e;7480;e;8281;e;6859;e;7474;e;4633;e;1338;e;307;e;74924;e;3700;e;3630;e;2524;e;557;e;513;e;638;e;2904;e;4962;e;8530;e;12928;e;15214;e;16815;e;22269;e;32332;e;36707;e;32148;e;31877;e;24791;e;23573;e;12956;e;2951;e;538;e;293057;e
ICD10-K40;    Hernia inguinalis;2918;e;2337;e;1173;e;283;e;310;e;416;e;1835;e;2612;e;3718;e;5377;e;6663;e;7850;e;11022;e;16869;e;19423;e;17251;e;17446;e;14028;e;13326;e;6969;e;1334;e;188;e;153348;e;632;e;590;e;655;e;81;e;45;e;38;e;176;e;298;e;455;e;616;e;764;e;802;e;847;e;1169;e;1450;e;1398;e;1886;e;1981;e;2657;e;1683;e;455;e;90;e;18768;e;3550;e;2927;e;1828;e;364;e;355;e;454;e;2011;e;2910;e;4173;e;5993;e;7427;e;8652;e;11869;e;18038;e;20873;e;18649;e;19332;e;16009;e;15983;e;8652;e;1789;e;278;e;172116;e
ICD10-K41;    Hernia femoralis;-;;1;e;1;e;-;;2;e;2;e;6;e;9;e;13;e;17;e;23;e;38;e;63;e;79;e;101;e;83;e;87;e;73;e;93;e;69;e;23;e;5;e;788;e;-;;1;e;1;e;1;e;6;e;4;e;21;e;37;e;62;e;100;e;126;e;132;e;145;e;236;e;270;e;257;e;297;e;299;e;446;e;335;e;135;e;25;e;2936;e;-;;2;e;2;e;1;e;8;e;6;e;27;e;46;e;75;e;117;e;149;e;170;e;208;e;315;e;371;e;340;e;384;e;372;e;539;e;404;e;158;e;30;e;3724;e
ICD10-K42;    Hernia umbilicalis;55;e;218;e;253;e;64;e;45;e;78;e;318;e;731;e;1343;e;2175;e;2485;e;2756;e;3487;e;4378;e;4368;e;2804;e;1941;e;1057;e;644;e;277;e;45;e;6;e;29528;e;43;e;229;e;265;e;63;e;43;e;39;e;199;e;406;e;1046;e;1583;e;1312;e;968;e;906;e;863;e;805;e;582;e;583;e;433;e;441;e;295;e;94;e;21;e;11219;e;98;e;447;e;518;e;127;e;88;e;117;e;517;e;1137;e;2389;e;3758;e;3797;e;3724;e;4393;e;5241;e;5173;e;3386;e;2524;e;1490;e;1085;e;572;e;139;e;27;e;40747;e
ICD10-K43;    Hernia ventralis;14;e;123;e;88;e;29;e;26;e;22;e;142;e;352;e;636;e;1004;e;1435;e;1666;e;2371;e;3668;e;4183;e;3738;e;3365;e;2195;e;1548;e;701;e;132;e;18;e;27456;e;17;e;93;e;65;e;24;e;23;e;24;e;102;e;281;e;837;e;1457;e;1715;e;1758;e;2096;e;2967;e;3428;e;3255;e;3267;e;2353;e;2069;e;1140;e;289;e;73;e;27333;e;31;e;216;e;153;e;53;e;49;e;46;e;244;e;633;e;1473;e;2461;e;3150;e;3424;e;4467;e;6635;e;7611;e;6993;e;6632;e;4548;e;3617;e;1841;e;421;e;91;e;54789;e
ICD10-K44;    Hernia diaphragmatica;12;e;21;e;12;e;6;e;7;e;10;e;43;e;124;e;212;e;277;e;306;e;377;e;558;e;782;e;980;e;744;e;702;e;538;e;451;e;267;e;77;e;12;e;6518;e;5;e;13;e;4;e;5;e;6;e;3;e;42;e;79;e;113;e;212;e;273;e;342;e;646;e;1182;e;1565;e;1938;e;2187;e;1735;e;1784;e;1120;e;341;e;86;e;13681;e;17;e;34;e;16;e;11;e;13;e;13;e;85;e;203;e;325;e;489;e;579;e;719;e;1204;e;1964;e;2545;e;2682;e;2889;e;2273;e;2235;e;1387;e;418;e;98;e;20199;e
ICD10-K45;    Sonstige abdominale Hernien;1;e;1;e;3;e;1;e;-;;1;e;8;e;5;e;10;e;17;e;17;e;24;e;32;e;33;e;45;e;39;e;41;e;29;e;21;e;29;e;1;e;2;e;360;e;1;e;2;e;2;e;-;;-;;1;e;6;e;20;e;57;e;70;e;63;e;79;e;67;e;63;e;52;e;33;e;43;e;45;e;46;e;42;e;20;e;9;e;721;e;2;e;3;e;5;e;1;e;-;;2;e;14;e;25;e;67;e;87;e;80;e;103;e;99;e;96;e;97;e;72;e;84;e;74;e;67;e;71;e;21;e;11;e;1081;e
